speed,distance,weather,obstacle,ir_data,uv_data,braking_force
55,170,2,2,163.851176987682,1,4250
19,196,3,3,191.336470725387,0,1470
41,13,2,1,6.18850315043382,1,8260
90,126,1,3,120.13118377645,1,7520
27,75,3,2,69.0993263794833,1,5500
63,27,1,3,21.5467935721844,1,9140
7,153,3,1,146.637128739147,1,2160
74,168,2,2,160.808977883233,1,5260
11,33,2,1,29.178729483227,1,6160
4,58,1,4,52.7867872718946,1,5260
112,182,1,2,175.340310552952,1,6940
30,79,3,4,73.856988328636,0,5530
95,29,2,2,19.1197895894956,0,10000
54,194,2,4,189.207880858043,0,3480
42,167,1,3,158.671297599154,0,3890
48,133,2,4,123.632457090482,1,5010
55,25,2,1,19.9659767488029,1,8600
10,122,2,3,115.921115340011,0,3440
91,180,1,2,172.980207737911,0,5950
6,143,1,2,139.151234395643,1,2810
61,71,3,4,70.4855337012318,0,7320
10,24,3,4,20.5320426924015,1,6180
0,180,3,4,176.29715991305,0,1000
44,137,3,2,129.955067083296,0,4490
45,126,3,2,119.764913201764,0,4870
106,54,2,2,51.2378270806007,1,10000
36,101,2,2,95.0604153696427,0,5370
88,36,1,3,28.9838678941786,1,10000
55,137,3,2,128.649670415333,1,5040
1,167,1,4,161.09318240459,1,1840
81,192,1,4,187.618191988807,1,5090
100,49,3,1,42.4741819961781,1,9930
84,104,2,4,99.0539562445978,1,7680
89,71,3,2,66.3949907994889,0,8720
63,105,1,3,101.324102546434,1,6800
54,46,3,2,40.9945875264447,0,7720
81,115,1,1,106.835647019131,1,7400
71,81,1,2,76.6638346869184,0,7920
97,62,1,2,58.1838063147612,0,9790
69,197,2,2,190.56469280106,0,4140
14,28,1,2,25.6355453006217,1,6660
118,81,1,3,78.3486425937531,0,10000
120,109,2,2,106.057476493034,0,9330
104,29,3,1,25.7345818815538,1,10000
20,42,1,2,37.7538860110114,1,6540
104,87,1,3,81.9743560429309,0,9390
46,184,2,4,179.070474097951,1,3380
95,184,2,1,179.450708177622,1,5830
61,114,3,1,108.660098539548,1,6030
84,155,1,4,152.507500103903,0,6350
19,84,1,2,78.7950059955159,0,5230
52,112,2,3,106.251523517643,1,5840
96,28,1,1,24.0095703159231,0,10000
2,103,2,4,96.0126754048905,1,3610
96,160,2,1,156.179589735628,0,6600
60,119,1,3,115.537596560728,1,6230
15,97,3,4,89.5112791086668,1,4240
41,69,1,1,67.4030187463705,1,6780
104,187,3,2,185.823197499652,1,5990
109,82,3,2,76.1701165046441,0,9390
5,136,2,4,134.357132088734,0,2770
97,124,3,4,120.642411366656,0,7530
40,154,3,1,149.539283580065,1,3780
19,174,3,3,168.041253789522,0,2130
79,18,2,2,13.1355113368456,1,10000
64,116,3,1,107.742786025771,0,6120
14,30,3,2,22.9672314708797,1,6200
66,144,2,4,137.816821942813,0,5580
39,132,1,2,126.811962188566,1,4790
34,38,3,1,32.7703672118258,0,6960
84,179,3,3,173.953476174425,1,5230
46,9,1,2,3.29597457234001,1,8830
119,7,3,3,2.05347660755752,1,10000
32,155,1,3,154.117334733571,1,3750
11,191,2,1,184.278253339102,1,1420
117,183,1,4,177.368676639659,1,7160
93,100,1,3,96.4794363987704,1,8450
80,117,1,1,108.56565309034,1,7290
118,46,2,2,39.2587447131701,0,10000
31,113,3,2,106.569127647007,0,4560
112,97,1,1,93.2981899862886,1,9490
30,101,2,3,94.2985210466221,1,5070
77,108,1,1,105.132235755085,0,7410
52,110,2,1,105.351454806245,0,5900
32,181,1,2,174.562998978816,0,2970
14,52,2,2,50.8658757831376,0,5740
83,190,3,4,187.002899336694,1,4850
31,119,2,2,117.163047499104,0,4580
113,192,2,4,189.891350365394,0,6490
16,45,3,3,38.2595231106179,1,5850
12,21,1,1,18.4167686144151,1,6770
25,91,2,4,85.984981213766,0,5120
120,12,2,4,8.59990465645758,1,10000
89,28,1,2,23.0267620787104,0,10000
70,21,2,2,15.2955886103986,0,9470
22,40,2,2,34.2504573913807,0,6500
14,118,3,2,111.536260771433,0,3560
110,108,1,4,103.251359630571,0,9060
86,175,2,4,167.999442313743,1,5650
118,10,1,3,3.63089173693982,1,10000
103,69,1,1,66.5194709851039,0,9880
108,178,2,1,174.853966034942,1,6660
0,90,1,2,83.6464972777793,0,4100
115,192,3,3,187.16600079402,1,6390
95,153,3,1,148.664343608109,0,6560
25,107,1,3,98.917372472621,0,4840
90,110,3,4,105.052398841509,1,7600
72,166,1,2,156.955957657336,1,5420
33,195,1,1,185.028481049977,0,2600
22,53,3,3,49.0034017781143,0,5910
114,5,3,2,0,0,10000
27,47,2,3,40.8470248686733,0,6540
108,187,2,4,183.474879499249,0,6390
41,41,2,2,37.5678772361795,0,7420
101,23,1,2,13.2775020198079,0,10000
87,76,2,2,68.5453145911539,1,8670
118,157,2,4,148.981713525423,0,7790
113,138,3,3,130.755513005167,0,7910
96,133,1,1,127.567990708011,0,7610
92,109,3,3,103.512777652413,0,7730
66,67,1,3,62.6823975533105,0,8090
88,75,1,4,68.4272780673599,0,8950
55,138,2,2,129.819277931829,0,5210
24,168,1,3,164.448845811751,0,2960
37,92,2,4,85.8675950768775,0,5690
56,9,1,4,4.68566294221429,1,9330
104,81,2,1,75.1343141866656,0,9370
48,97,1,3,90.6074171039369,1,6290
89,75,3,4,73.5903188213864,0,8600
4,134,3,3,127.389066102874,1,2580
43,28,3,1,23.4307429302504,0,7710
43,70,2,4,64.079896491422,0,6650
30,59,1,3,54.1034478877439,0,6530
27,31,1,2,25.1685525538015,0,7220
7,79,1,2,74.9243140364271,0,4780
7,56,3,2,54.9774011538486,0,5070
76,11,3,1,4.4990222889564,0,9870
118,168,3,4,164.729207452515,1,7260
4,58,3,1,53.6258804276337,1,4860
103,114,2,2,107.606092920998,1,8330
77,181,2,3,180.171898352554,1,5020
33,167,1,2,163.538761896201,1,3440
54,166,1,1,163.359449232106,1,4520
91,28,3,2,24.7115560030249,1,10000
79,41,3,4,36.1818930432034,0,9120
7,48,2,4,44.3624343882276,1,5510
97,49,3,1,44.1005031880412,0,9780
92,42,3,2,34.8739220686755,0,9740
12,125,3,4,122.465147079747,1,3250
77,79,2,4,75.2363608374912,1,8080
42,109,2,3,103.512735308252,1,5430
63,134,3,4,130.997266354011,0,5530
64,7,1,4,0.765642704326789,1,9790
70,179,2,1,172.426017132019,1,4730
79,161,2,1,155.524256635241,1,5720
6,127,1,3,123.225994421305,1,3290
23,118,3,3,113.68248095938,1,4010
73,178,3,2,176.400607991118,1,4710
91,170,2,3,164.09408158575,0,6050
45,18,1,1,12.9289989273394,1,8510
69,196,2,2,191.502909261207,0,4170
79,46,3,3,39.2874426312977,0,8970
17,15,3,2,7.15885061180967,1,6800
72,29,2,4,22.7686664502248,0,9330
6,47,1,1,45.8247766729286,1,5690
17,31,3,1,26.913297920422,1,6320
22,59,3,2,51.1355763654536,0,5730
51,136,2,4,130.923408073561,0,5070
60,140,1,4,134.490075732839,1,5600
86,158,1,4,156.335060693795,1,6360
68,95,3,4,91.3116524862021,1,6950
22,193,3,2,187.699029102986,0,1710
23,85,2,4,79.8375326712163,1,5200
13,31,2,1,28.0788050948293,0,6320
9,25,2,1,20.5902847347206,0,6300
60,68,1,4,62.0220657926844,1,7760
42,25,1,4,20.3004603820724,1,8150
114,31,1,1,21.3506410907317,1,10000
116,17,1,1,12.0250925130069,1,10000
66,31,2,1,29.035410186865,1,8970
91,94,3,3,87.0051254051776,0,8130
44,88,3,1,86.9115395653175,1,5960
6,161,2,3,157.05244291415,0,2070
37,9,1,3,1.26011807723946,0,8380
41,65,3,2,62.4899321961256,1,6500
76,159,1,2,153.76703068135,0,5830
78,120,2,4,114.463689367833,1,6900
26,133,2,3,125.861437645154,1,3910
79,139,1,4,136.389664015064,1,6580
20,20,1,1,16.380763287544,1,7200
75,9,1,4,2.68365905730416,1,10000
82,136,3,4,124.598096068821,1,6420
115,183,1,1,181.427926742879,0,7060
41,168,1,1,162.643699474351,1,3810
6,148,3,1,142.1448674057,1,2260
112,53,3,2,50.5145307189971,1,10000
47,194,1,1,191.789787776689,0,3330
83,5,3,4,0,1,10000
64,197,1,2,191.493504752598,0,4090
59,77,1,1,73.6683996898797,1,7440
22,101,3,1,96.2532517180935,1,4470
102,29,1,3,22.0665356554624,1,10000
41,9,2,1,0,1,8380
84,118,2,4,113.190587545399,0,7260
39,34,2,2,33.7577220462969,0,7530
102,88,3,1,81.364277356744,1,8860
23,45,1,4,40.0669476749105,1,6600
29,30,1,4,27.4365200671552,1,7350
74,161,1,3,153.420045348706,0,5670
71,173,3,2,167.770050776006,1,4760
39,7,2,4,1.61306377223717,0,8340
57,139,2,3,135.938602087761,0,5280
89,54,1,3,51.2249961788764,0,9630
63,93,3,3,89.7550471722977,0,6760
59,31,3,1,24.2628306781862,0,8420
111,151,3,4,146.943557105064,0,7420
53,187,2,3,184.677525243105,0,3640
22,21,1,1,15.787099425981,1,7270
38,35,1,4,32.0279234797584,0,7650
12,148,2,1,145.647287985527,0,2760
108,26,3,3,21.2092359636334,0,10000
48,100,2,3,96.0482711827818,0,6000
26,116,3,1,107.809175252656,0,4220
69,13,1,3,8.65238208217436,1,9860
88,140,3,2,136.805232689588,0,6600
120,53,3,3,47.0442732947026,0,10000
106,42,1,1,37.6567805593235,1,10000
91,126,2,2,119.084848815037,1,7370
88,144,3,4,140.94413962025,0,6480
66,192,1,4,185.84689095602,1,4340
111,83,1,1,76.7171137474077,1,9860
95,185,2,4,180.477261475589,0,5800
87,54,1,4,47.7843901667662,0,9530
67,89,2,4,85.0824596258022,0,7280
58,167,3,3,164.221248190071,0,4290
45,172,2,2,166.740988080034,0,3690
69,157,1,3,152.227148394648,0,5540
101,8,2,2,1.16400219838057,0,10000
38,132,2,2,127.747851614509,1,4540
42,103,3,1,98.5183786842856,0,5410
0,78,1,1,76.2849618515112,0,4460
85,118,1,1,110.634713048329,0,7510
0,41,3,4,35.4892278091153,1,5170
107,115,1,1,109.512542616056,1,8700
113,97,2,4,93.0247598968783,1,9340
49,184,2,4,176.774695704007,0,3530
34,178,3,2,172.715342276247,1,2760
56,20,3,4,10.792919086923,0,8600
113,169,3,4,160.826370176625,0,6980
16,118,2,4,114.329514684592,1,3860
61,194,2,4,184.107222373472,0,3830
16,109,2,1,104.197848489762,0,4130
21,63,3,3,59.734461709931,1,5560
100,109,3,2,106.062177469496,1,8130
58,13,2,1,8.00134469113227,1,9110
96,67,3,4,62.6669742428276,0,9190
110,19,3,4,12.7976589163219,0,10000
38,93,3,1,86.0791996448621,1,5510
50,91,1,4,83.913249796538,0,6570
115,51,2,1,45.1727363808365,0,10000
36,128,2,1,123.814858152914,0,4560
65,48,2,1,41.1925836676697,1,8410
113,103,2,3,97.9151314511311,1,9160
44,156,2,2,148.675158229079,1,4120
46,121,1,4,114.876176333974,1,5470
13,41,2,4,35.9077084155989,1,6020
119,28,3,2,24.3071727989247,0,10000
73,48,3,1,43.273047438953,0,8610
68,170,3,4,165.112785299906,1,4700
104,35,1,2,32.9392139039066,0,10000
98,57,3,1,49.3752315412474,0,9590
45,190,1,2,184.267191744072,0,3350
4,94,1,2,89.6017257147525,0,4180
73,150,3,1,147.006243278142,1,5550
29,150,3,4,146.836614482799,0,3350
111,120,2,2,114.355291870762,0,8550
17,149,2,3,145.698751684512,0,2980
4,56,1,2,52.7180768424902,1,5320
106,112,3,1,110.670150152878,0,8340
84,90,2,4,85.2278000644231,1,8100
55,37,3,1,30.9455640135925,1,8040
89,127,1,3,122.933615192221,0,7440
40,51,3,3,47.1128900150674,1,6870
90,45,2,1,41.2013758292503,1,9750
112,122,1,4,115.915150564901,0,8740
109,114,2,4,107.523636511597,1,8630
89,129,2,1,120.92121804118,1,7180
97,114,1,3,112.291397785933,1,8230
46,24,1,4,20.3705106029166,0,8380
109,90,3,2,83.0244132297979,0,9150
102,89,1,4,85.1605016125862,1,9230
45,48,3,1,41.9858795493265,0,7210
53,172,1,4,167.741989879145,1,4290
106,81,1,3,74.9392435233967,1,9670
98,105,1,4,102.621626666858,1,8550
116,64,2,4,59.9406409298122,1,10000
113,188,3,2,184.065242384354,1,6410
89,66,1,2,63.1605313003057,1,9270
13,198,3,1,191.528988023237,1,1110
68,179,3,2,170.218792198845,0,4430
68,100,2,3,94.9133466678087,1,7000
48,137,1,3,136.904361276622,0,5090
79,125,3,1,120.158788076195,0,6600
27,72,1,1,70.4493428577498,0,5990
98,131,3,1,126.245904128802,0,7370
44,116,1,1,110.724689519358,0,5520
61,113,1,3,105.992691752366,0,6460
106,106,2,3,101.797142330641,1,8720
11,200,2,3,196.530044530892,1,1150
51,191,2,4,188.241678265477,0,3420
92,49,2,3,44.6069053957712,0,9730
25,26,2,2,20.0147168391348,0,7070
53,116,3,1,110.877480409008,0,5570
59,157,1,4,153.858948386141,1,5040
53,13,1,1,6.83585502269726,0,9060
100,185,3,1,178.700041097329,0,5850
100,63,3,3,55.7671823952241,1,9510
6,124,2,4,117.228635694639,1,3180
37,63,3,2,59.2966455696186,0,6360
15,68,3,2,67.6503879131101,1,5110
80,11,1,3,9.02198801282402,1,10000
116,111,2,1,107.060455123227,1,9070
76,37,3,3,31.3677995739802,0,9090
109,178,1,2,176.256513013725,1,6910
9,105,2,4,101.928072760608,0,3900
98,179,2,2,172.512560188119,1,6130
12,118,3,1,110.215757630818,1,3460
111,94,2,4,92.4550478231259,0,9330
52,117,3,1,112.555499868029,0,5490
64,128,3,2,126.28970506481,1,5760
59,6,3,1,0,0,9170
76,24,1,1,16.0979980794631,1,9880
23,37,3,3,33.5082381191335,1,6440
102,98,2,4,90.6104355921195,1,8760
61,43,3,2,38.2890879479483,1,8160
20,186,3,1,180.299692057671,0,1820
83,8,1,4,1.53118752953874,1,10000
55,199,1,2,193.590422147563,1,3580
85,54,2,4,47.7281153578366,1,9230
12,176,1,1,174.457981934822,1,2120
98,145,1,1,140.44482643279,0,7350
40,171,2,3,165.048369348958,1,3470
46,21,3,4,13.9101842519939,1,8070
55,155,3,1,147.139868305703,0,4500
50,190,2,1,185.666268611154,0,3400
79,20,3,4,15.7029286324076,1,9750
30,130,3,1,127.746658872653,1,4000
79,191,2,2,184.478649769765,1,4820
70,161,1,4,159.408589811957,1,5470
4,36,3,4,29.0047169845037,1,5520
59,63,3,4,58.7954234369183,0,7460
45,147,1,4,144.685252457391,0,4640
80,40,1,3,36.9006347783976,0,9600
98,33,1,4,27.8801581773255,0,10000
56,76,2,1,72.0511513339805,1,7120
15,42,2,1,36.7186745455283,1,6090
119,107,3,1,100.635278797732,1,9140
14,41,2,4,37.1925300682912,0,6070
59,13,3,3,9.4071804107234,0,8960
24,72,3,4,64.8595737019496,0,5440
34,167,3,1,161.079650662081,0,3090
95,129,1,2,122.893790050875,1,7680
41,38,3,1,34.8568167749809,0,7310
29,46,2,4,44.4975859478219,1,6670
29,9,3,3,3.86255981758925,1,7580
61,92,1,4,87.430250307855,0,7090
47,150,1,4,140.724922792054,0,4650
36,139,3,4,132.664617245874,0,4030
34,129,2,4,126.514790501153,0,4430
101,45,3,2,40.0936636987737,1,10000
102,150,2,1,142.725424041563,0,7200
45,32,2,3,28.217049769978,0,7890
41,135,2,4,132.174384437941,1,4600
92,143,1,4,140.214032307055,1,7110
120,82,3,1,75.6351074191178,1,9940
70,172,1,1,165.325603945883,0,5140
107,57,3,2,51.5543923107675,0,10000
56,59,2,3,56.1527509182143,0,7630
44,148,3,2,143.040695964721,1,4160
27,161,3,4,156.359669578577,1,2920
41,112,3,4,102.737211560535,1,5090
74,96,3,1,88.2046501956016,0,7220
88,128,1,4,125.405821207245,0,7360
7,111,1,2,104.568139928844,0,3820
31,59,2,3,52.621260866368,0,6380
84,160,2,3,155.151719064764,0,6000
119,90,3,4,80.726002839643,0,9650
45,78,3,1,70.7936302696217,0,6310
75,143,2,4,138.452615832899,0,6060
76,92,2,3,88.7696364717756,0,7640
83,135,2,4,130.11945728151,1,6700
110,170,2,4,162.530397975819,1,7000
80,163,3,2,159.275882002467,0,5510
48,139,1,2,133.971038374304,0,5030
57,19,1,1,16.4459720743566,1,9080
18,44,3,3,40.6275987609996,1,5980
94,91,2,3,86.3612260079396,0,8570
67,7,2,1,2.86861598044485,1,9740
11,169,1,2,163.180833521832,1,2280
18,6,3,4,4.24090129344748,0,7120
1,87,1,4,81.3209057256044,1,4240
13,46,1,3,42.2647643841514,0,6070
51,65,2,2,63.9215711602435,0,7200
9,73,3,1,70.6686620357073,1,4660
42,171,2,2,167.380819877934,1,3570
2,64,1,1,59.748069926192,1,4980
57,89,3,2,83.8410637400411,1,6580
83,140,3,4,136.069674459936,1,6350
1,73,3,4,66.9381218968094,1,4260
62,81,2,2,75.5458538815666,1,7270
24,64,1,3,58.7092787089518,0,6080
18,137,3,3,126.953987668396,0,3190
71,184,3,4,177.466593284162,1,4430
30,176,1,4,171.687062733005,0,3020
6,26,3,4,16.325677618256,1,5920
99,62,1,4,58.1689380961458,1,9890
62,150,2,2,144.371802752664,1,5200
116,107,1,2,100.178122853677,1,9390
4,158,2,3,153.407267695699,0,2060
76,23,2,4,16.9912261509987,0,9710
30,97,2,4,91.1939838340919,0,5190
102,133,3,4,129.041719306811,1,7510
0,119,1,1,112.773404386456,0,3230
43,126,3,4,119.99742065705,0,4770
105,54,2,1,48.256172735158,1,10000
81,131,3,1,123.717854758169,1,6520
44,174,3,1,168.316283911416,0,3380
47,17,2,3,8.69610648730758,0,8440
59,110,2,1,107.474849667791,0,6250
116,72,2,4,65.8096017888449,0,10000
114,179,1,4,173.12793127391,0,7130
89,58,2,4,54.4190841317834,0,9310
75,35,3,1,31.6526399294823,0,9100
48,128,2,4,124.584296940756,1,5160
35,112,1,4,110.246142913225,1,5190
56,191,1,2,187.330669106368,1,3870
88,37,2,3,30.3823453978868,1,9890
55,6,1,2,0,1,9370
51,111,3,1,105.169237955675,1,5620
93,33,2,4,31.0373578172611,0,10000
88,117,1,2,114.589045458409,0,7690
71,65,2,2,59.1163677272117,1,8200
12,104,3,1,99.9931414987163,0,3880
57,172,3,1,168.048443999477,0,4090
66,176,2,1,172.056963051749,0,4620
94,5,1,1,0.741203077010531,0,10000
23,91,1,4,87.6515751171186,1,5220
90,5,2,4,0,0,10000
34,51,3,1,47.3790869627541,0,6570
101,50,3,1,44.5910274530533,0,9950
87,55,1,1,47.9230349410934,1,9500
92,33,1,2,25.3742640573787,1,10000
119,108,1,1,103.165382109125,1,9510
92,80,1,2,76.1710371826594,1,9000
31,160,3,4,156.230139977836,0,3150
11,146,1,1,141.726537983769,0,2970
46,99,2,1,92.2487443075183,0,5930
83,129,1,2,124.576349207074,1,7080
82,26,2,4,22.4698862048715,0,9920
98,62,3,2,58.8701453875515,0,9440
102,143,2,4,139.172661872619,0,7410
87,114,3,3,108.753335809627,1,7330
106,189,2,4,185.307817870693,1,6230
104,121,2,2,115.957630922559,1,8170
20,174,1,2,171.364419297486,1,2580
53,170,2,3,164.501318077881,1,4150
46,110,3,1,107.347677389626,1,5400
82,44,3,3,39.0534457993219,0,9180
97,62,2,1,56.315609225078,1,9590
63,165,2,3,159.026867273277,1,4800
55,184,2,1,181.825386470213,0,3830
76,87,1,1,84.2429587678831,0,7990
43,30,3,2,24.8429686253355,0,7650
54,199,3,1,194.685059880901,0,3130
7,85,3,2,77.1518803601588,1,4200
29,143,1,3,138.826746114438,0,3960
120,179,3,4,178.463777986205,0,7030
48,130,2,4,122.663417764786,0,5100
107,76,2,3,72.38395830256,0,9670
21,114,1,2,108.761106480678,0,4430
57,73,1,1,69.3735374996492,0,7460
105,25,3,2,19.1930417994499,0,10000
27,170,3,1,165.4115193824,0,2650
91,149,1,1,144.966638899518,0,6880
66,184,2,4,181.124928612919,1,4380
10,196,1,2,191.435455812869,1,1420
120,14,2,2,11.026849663869,1,10000
25,83,3,4,77.8452421252193,0,5160
7,160,1,2,159.261546422728,1,2350
39,101,1,3,95.8073871018793,1,5720
17,66,1,3,61.9890342864556,0,5670
49,164,2,1,159.214125935744,0,4130
110,106,1,2,103.836923672448,0,9120
11,130,3,1,122.870501901108,1,3050
44,77,3,2,76.1442775708474,1,6290
105,72,1,1,70.2933292785068,0,9890
114,47,3,1,41.5137066749657,1,10000
78,191,1,2,186.049790895131,1,4970
62,97,3,1,93.9029221466269,1,6590
86,170,3,1,165.519152967424,0,5600
65,184,2,3,181.082510567738,0,4330
80,159,1,2,156.653049510396,0,6030
98,188,3,4,180.054444246352,1,5660
81,129,3,4,128.768400397516,1,6580
0,178,1,4,172.6854147948,0,1460
43,185,3,3,180.870674280066,0,3000
51,89,1,1,81.2691129051121,1,6680
44,129,2,2,122.470594206315,1,4930
55,33,2,1,27.1229958488994,1,8360
32,158,1,4,151.419710611442,0,3660
12,97,2,3,94.5088485087133,0,4290
72,117,2,2,116.869598064051,1,6690
65,134,2,3,131.538049453129,0,5830
3,19,2,4,17.1279025214994,0,6180
57,144,2,3,137.878594249574,1,5130
65,200,2,3,192.926280896757,0,3850
6,97,1,1,89.0806133245239,0,4190
68,139,1,2,132.900903970173,0,6030
46,139,2,1,133.942443099032,1,4730
108,50,1,4,46.3770018381707,1,10000
119,139,3,1,135.00054033816,0,8180
86,50,2,1,41.9632053948471,0,9400
29,88,3,3,79.2933174927058,0,5210
27,126,2,1,121.369107260178,1,4170
98,104,1,1,100.506333206755,0,8580
102,108,1,3,105.816338303113,1,8660
67,132,3,2,127.328841720027,0,5790
110,78,1,2,73.0475661273156,1,9960
103,84,2,1,76.2699731935203,1,9230
98,5,1,4,0,1,10000
86,34,2,3,29.445416259004,0,9880
13,132,3,4,129.968564321837,0,3090
36,182,3,2,177.258897920777,1,2740
27,5,3,3,0,0,7600
85,13,3,2,5.95785148665712,0,10000
110,162,2,2,160.641246409182,1,7240
117,19,3,1,13.9060242546084,0,10000
46,140,2,3,134.51515968315,0,4700
95,12,2,3,9.38196847733374,1,10000
84,18,1,4,12.7425275980929,0,10000
0,31,3,2,29.6989286559554,0,5470
52,199,1,1,195.563559968035,0,3430
120,139,2,3,134.806726261484,0,8430
17,112,3,1,108.885731695613,0,3890
25,77,2,3,72.3325414998284,1,5540
46,171,3,3,166.348005398901,1,3570
30,58,2,4,53.3702463368824,0,6360
116,66,3,1,61.8827531949688,1,10000
32,184,3,2,176.901065985957,0,2480
23,67,2,1,59.8914963685179,0,5740
66,68,2,4,62.8220092045937,1,7860
111,93,1,2,90.0412714475005,0,9560
37,123,1,3,118.534139267239,1,4960
44,47,2,3,42.0856402358814,1,7390
73,107,1,1,104.364258184428,1,7240
6,127,1,2,122.007022789765,0,3290
117,63,2,2,57.3613302268263,1,10000
104,108,3,1,103.072866850746,1,8360
55,149,2,1,144.583853706983,0,4880
109,174,3,4,165.985553547814,1,6630
20,6,1,3,0,0,7620
76,101,3,4,97.5325897305082,0,7170
23,167,2,2,162.642065152335,0,2740
14,18,3,1,15.8526766384291,1,6560
87,46,2,3,42.6571508276579,1,9570
51,12,3,2,6.27781777211176,0,8590
44,5,2,2,0,0,8650
64,196,3,1,195.880043772436,0,3720
51,188,2,3,182.34738445409,1,3510
96,38,3,2,32.4249994544474,0,10000
50,19,1,2,13.1071839928703,1,8730
49,50,2,1,45.6334800131756,1,7550
35,182,2,4,176.336106986069,1,2890
32,132,2,1,125.775034041531,0,4240
13,135,2,3,126.53250024576,1,3200
106,183,2,4,179.651402324622,1,6410
114,27,3,2,22.5358144563123,1,10000
4,139,3,1,133.569343882444,0,2430
103,192,2,4,189.001366319184,0,5990
32,199,2,1,194.282854036256,0,2230
99,134,2,3,127.707091145926,0,7530
56,173,1,4,164.356878628185,1,4410
82,63,1,3,57.030471498584,0,9010
97,103,2,4,98.1368195889261,0,8360
6,66,2,1,60.8200589917197,0,4920
15,74,1,4,73.7406089468348,1,5330
41,72,2,3,66.5409778181611,1,6490
38,49,2,1,45.8303849834103,0,7030
80,105,3,4,101.497349481387,1,7250
31,36,3,2,33.2543146225832,0,6870
41,147,3,3,141.930543248079,0,4040
49,52,3,3,47.0843159670408,1,7290
32,186,2,4,184.935700452955,1,2620
60,42,2,1,37.133332512528,0,8340
43,52,2,4,46.3621714841763,1,7190
99,131,3,3,125.218444547224,1,7420
22,157,2,1,150.829296081238,0,2990
38,14,3,2,11.0983512882063,0,7880
110,138,1,1,132.036754685297,0,8160
106,72,3,3,68.6785400186068,0,9540
4,112,2,2,109.163215363817,1,3440
110,200,3,2,196.172715616223,1,5900
70,111,1,3,110.316893121427,1,6970
57,133,3,2,125.565539337873,1,5260
109,76,3,2,68.9870933953646,1,9570
33,50,1,2,44.6752461521683,1,6950
105,132,3,1,126.814038371359,0,7690
37,38,2,4,34.5766290406428,1,7310
67,6,2,1,3.09030597469523,1,9770
100,99,3,2,96.8352341305501,1,8430
26,126,1,2,122.382789018778,1,4320
115,98,2,2,97.8503159342032,1,9410
70,194,3,2,185.903406052249,1,4080
21,142,2,1,138.266442984201,1,3390
100,40,1,4,35.6720056768793,1,10000
103,106,2,3,101.839220004893,0,8570
109,85,1,1,82.4493377601169,1,9700
58,77,3,1,72.3456444972353,0,6990
39,75,3,1,74.5854684272253,0,6100
18,39,3,1,33.0861050700196,1,6130
95,155,2,3,152.249140438946,0,6700
104,73,2,4,68.5265193573675,0,9610
55,178,1,1,170.265616935884,1,4210
20,23,1,2,18.4855938740296,0,7110
60,122,2,1,119.168819633881,0,5940
120,26,2,1,21.1508345424178,1,10000
85,6,1,1,2.47454800924044,1,10000
4,48,3,4,43.0548642903002,0,5160
55,83,3,2,77.4959600583984,0,6660
51,49,2,1,44.0292002436585,1,7680
114,26,1,2,21.3446128508739,1,10000
100,20,3,1,11.9604502505189,1,10000
2,65,3,3,57.2627814023949,1,4550
11,120,1,2,114.30537175639,1,3750
72,153,2,2,151.301285418998,1,5610
40,139,1,4,136.326994217722,0,4630
104,38,2,3,31.77011096801,1,10000
40,22,3,4,15.950940794608,0,7740
51,44,2,3,39.3188360233316,1,7830
43,129,2,4,128.223138100645,1,4880
79,45,2,4,39.903231512445,1,9200
109,16,1,3,8.27821817271712,0,10000
102,70,2,4,65.790614725171,1,9600
38,125,2,3,118.49556264318,1,4750
33,61,1,2,56.634225851499,0,6620
28,154,3,4,149.113675410033,1,3180
119,192,1,2,184.003045537643,0,6990
45,181,1,3,176.7616055375,0,3620
8,171,1,4,168.097771289418,0,2070
42,122,3,3,115.874290529731,1,4840
17,30,1,1,26.9288137278434,1,6750
65,24,1,2,18.8535532716374,1,9330
12,178,2,2,170.902995336343,0,1860
9,44,1,2,40.2537981198897,0,5930
28,79,3,1,70.8047874904464,1,5430
12,98,2,1,89.3330831319683,0,4260
60,18,2,3,11.1059999194929,1,9060
76,23,3,3,15.7476649604239,1,9510
51,170,1,4,167.580621794505,1,4250
63,60,1,3,54.8723648186304,1,8150
16,47,3,1,39.4479177159959,0,5790
8,117,2,4,110.961794392201,1,3490
104,136,3,1,130.85640169484,1,7520
46,192,1,1,189.59423046021,1,3340
104,20,3,3,12.9296044024941,1,10000
1,95,1,4,90.4599923057356,1,4000
26,121,1,2,113.593210515457,0,4470
102,141,2,2,136.864191343465,0,7470
42,96,2,2,94.6970062267686,1,5820
39,163,2,4,157.214376513677,1,3660
95,132,2,3,127.692584874693,0,7390
120,9,1,1,5.7514959159503,0,10000
83,89,2,4,83.4052740373834,0,8080
111,74,3,4,69.8602670501893,1,9730
17,163,2,3,154.319755528482,0,2560
55,69,3,4,66.2329799493273,1,7080
100,76,2,3,72.4491229868424,1,9320
7,150,1,2,146.115380764147,0,2650
120,138,3,3,133.936314992938,1,8260
45,9,3,1,5.10337907131826,1,8380
120,99,2,3,93.7773900854773,1,9630
107,190,1,4,186.12301609822,0,6450
22,159,2,3,157.480937378034,1,2930
38,170,1,3,162.071538733297,1,3600
16,184,1,4,179.033405264397,0,2080
